Season,League,Player_id,Player,Age,Birth_date,Nation,Height,Team,Appearances,Minutes,Position,Rating,Shots Total,Shots On,Goals,Assists,Passes Total,Passes Key,Tackles Total,Blocks,Interceptions,Duels Total,Duels Won,Dribbles Attempted,Dribbles Success,Fouls Drawn,Fouls Committed,Yellow Cards,Red Cards,Weekly Wages $
2024-25,England League Two,152971.0,V Campbell,24.8,2001-04-02 00:00:00,England,183.0,Chesterfield,9.0,443.0,Defender,5.81625,2.0,0.0,0.0,0.0,199.0,2.0,5.0,0.0,3.0,54.0,19.0,10.0,2.0,6.0,8.0,1.0,0.0,0.0
2025-26,England League Two,152971.0,V Campbell,24.8,2001-04-02 00:00:00,England,183.0,Chesterfield,19.0,1129.0,Defender,6.3456,1.0,0.0,0.0,2.0,454.0,14.0,20.0,5.0,5.0,130.0,57.0,24.0,7.0,15.0,21.0,5.0,0.0,0.0
2025-26,Italy Serie A,341646.0,V Carboni,20.9,2005-03-05 00:00:00,Argentina,185.0,Genoa,12.0,360.0,Midfielder,6.039,4.0,2.0,0.0,0.0,131.0,4.0,14.0,0.0,2.0,69.0,32.0,19.0,10.0,5.0,11.0,2.0,0.0,0.0
2025-26,Italy Serie A,341646.0,V Carboni,20.9,2005-03-05 00:00:00,Argentina,185.0,Inter,4.0,178.0,Midfielder,6.03,1.0,1.0,0.0,0.0,63.0,1.0,8.0,0.0,1.0,34.0,17.0,10.0,5.0,2.0,5.0,1.0,0.0,62580.0
2024-25,France Ligue 1,341646.0,V Carboni,20.9,2005-03-05 00:00:00,Argentina,185.0,Marseille,4.0,101.0,Midfielder,6.075,2.0,1.0,0.0,0.0,60.0,3.0,2.0,0.0,1.0,15.0,5.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0
2023-24,Italy Serie A,341646.0,V Carboni,56.1,1970-01-01 00:00:00,Argentina,185.0,Monza,31.0,1158.0,Midfielder,6.410192759999999,17.0,7.0,2.0,3.0,507.0,23.0,25.0,1.0,7.0,155.0,73.0,42.0,24.0,20.0,21.0,2.0,0.0,0.0
2024-25,Portugal Liga I,9355.0,V Carvalho,28.7,1997-05-27 00:00:00,Brazil,186.0,Braga,23.0,1503.0,Midfielder,6.67977211,17.0,1.0,0.0,0.0,858.0,8.0,34.0,4.0,22.0,185.0,95.0,12.0,7.0,18.0,39.0,3.0,0.0,0.0
2025-26,Portugal Liga I,9355.0,V Carvalho,28.7,1997-05-27 00:00:00,Brazil,186.0,Braga,10.0,722.0,Defender,6.9024,7.0,3.0,2.0,0.0,567.0,4.0,7.0,4.0,4.0,57.0,33.0,1.0,0.0,8.0,13.0,4.0,0.0,0.0
2023-24,Italy Serie A,50856.0,V Castellanos,56.1,1970-01-01 00:00:00,Argentina,178.0,Lazio,35.0,1673.0,Attacker,6.6758814399999995,40.0,20.0,4.0,3.0,435.0,19.0,22.0,2.0,2.0,292.0,135.0,36.0,11.0,31.0,34.0,2.0,0.0,0.0
2024-25,Italy Serie A,50856.0,V Castellanos,27.3,1998-10-03 00:00:00,Argentina,178.0,Lazio,29.0,2395.0,Attacker,7.13482704,85.0,41.0,10.0,3.0,509.0,28.0,13.0,2.0,6.0,294.0,139.0,35.0,16.0,42.0,38.0,8.0,1.0,45793.0
2025-26,Italy Serie A,50856.0,V Castellanos,27.3,1998-10-03 00:00:00,Argentina,178.0,Lazio,11.0,694.0,Attacker,6.486,14.0,8.0,2.0,3.0,135.0,8.0,7.0,0.0,3.0,88.0,47.0,17.0,8.0,18.0,9.0,2.0,0.0,52000.0
2025-26,England Premier,50856.0,V Castellanos,27.3,1998-10-03 00:00:00,Argentina,178.0,West Ham,3.0,254.0,Attacker,5.697,8.0,3.0,0.0,0.0,38.0,4.0,2.0,0.0,0.0,26.0,8.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0
2024-25,Scotland Premier,549.0,V Cerny,28.3,1997-10-17 00:00:00,Czechia,182.0,Rangers,33.0,2491.0,Attacker,7.48624221,65.0,39.0,12.0,4.0,1086.0,80.0,12.0,0.0,14.0,203.0,65.0,104.0,43.0,6.0,10.0,3.0,0.0,0.0
2023-24,Germany Bundesliga,549.0,V Cerny,56.1,1970-01-01 00:00:00,Czechia,182.0,Wolfsburg,22.0,924.0,Attacker,6.35171348,13.0,5.0,4.0,0.0,322.0,14.0,8.0,0.0,8.0,83.0,23.0,32.0,14.0,0.0,9.0,2.0,0.0,0.0
2025-26,0,0.0,V Cerny,0.0,0,0,0.0,Wolfsburg,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29264.0
2025-26,Belgium Jupiler,181815.0,V Chambaere,23.0,2003-01-10 00:00:00,Belgium,190.0,St Gilloise,3.0,270.0,Goalkeeper,6.03,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Spain La Liga,162058.0,V Chust,56.1,1970-01-01 00:00:00,Spain,182.0,Cadiz,22.0,1870.0,Defender,6.604817300000001,3.0,0.0,0.0,1.0,1028.0,6.0,29.0,21.0,11.0,116.0,60.0,2.0,1.0,4.0,15.0,3.0,2.0,0.0
2025-26,Spain La Liga,162058.0,V Chust,25.9,2000-03-05 00:00:00,Spain,182.0,Elche,15.0,1137.0,Defender,6.791399999999999,3.0,0.0,0.0,0.0,797.0,2.0,34.0,9.0,11.0,101.0,62.0,5.0,3.0,8.0,20.0,6.0,0.0,0.0
2025-26,Germany Bundesliga,1231.0,V Coufal,33.4,1992-08-22 00:00:00,Czechia,174.0,Hoffenheim,18.0,1608.0,Defender,7.3748000000000005,11.0,4.0,1.0,4.0,703.0,25.0,29.0,8.0,20.0,149.0,85.0,26.0,15.0,18.0,18.0,2.0,0.0,0.0
2023-24,England Premier,1231.0,V Coufal,56.1,1970-01-01 00:00:00,Czechia,174.0,West Ham,36.0,3140.0,Defender,6.97538866,6.0,2.0,0.0,7.0,1229.0,33.0,64.0,15.0,43.0,279.0,142.0,31.0,12.0,26.0,32.0,6.0,0.0,0.0
2024-25,England Premier,1231.0,V Coufal,33.4,1992-08-22 00:00:00,Czechia,174.0,West Ham,22.0,1062.0,Defender,6.2296356799999995,5.0,2.0,0.0,0.0,473.0,8.0,22.0,11.0,8.0,130.0,66.0,12.0,5.0,16.0,22.0,5.0,0.0,42744.0
2025-26,0,0.0,V Crespi,0.0,0,0,0.0,Lazio,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0
2023-24,Spain La Liga,46677.0,V Diaz,56.1,1970-01-01 00:00:00,Spain,184.0,Granada,4.0,161.0,Defender,5.647500000000001,0.0,0.0,0.0,0.0,69.0,0.0,5.0,0.0,1.0,12.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-25,Belgium Jupiler,39194.0,V Dragsnes,32.0,1994-02-06 00:00:00,Norway,187.0,Charleroi,38.0,2581.0,Defender,6.85429371,5.0,2.0,0.0,1.0,1113.0,30.0,48.0,10.0,12.0,199.0,102.0,39.0,20.0,12.0,18.0,2.0,0.0,0.0
2025-26,Belgium Jupiler,39194.0,V Dragsnes,32.0,1994-02-06 00:00:00,Norway,187.0,Charleroi,2.0,101.0,Defender,6.48,3.0,3.0,1.0,0.0,50.0,0.0,2.0,1.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-25,Netherlands Eredivisie,137837.0,V Edvardsen,30.0,1996-01-14 00:00:00,Sweden,185.0,Go Ahead Eagles,34.0,2752.0,Attacker,7.0195,50.0,26.0,8.0,6.0,722.0,43.0,9.0,1.0,3.0,226.0,68.0,36.0,14.0,19.0,38.0,4.0,0.0,0.0
2025-26,Netherlands Eredivisie,137837.0,V Edvardsen,30.0,1996-01-14 00:00:00,Sweden,185.0,Go Ahead Eagles,12.0,794.0,Midfielder,6.3168,9.0,5.0,1.0,2.0,222.0,16.0,5.0,1.0,0.0,36.0,14.0,11.0,3.0,3.0,4.0,2.0,0.0,0.0
2024-25,0,0.0,V Eicher,0.0,0,0,0.0,Heidenheim,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.0
2024-25,Portugal Liga I,308315.0,V Felix,23.4,2002-09-03 00:00:00,Guineabissau,179.0,Guimaraes,16.0,541.0,Attacker,5.945625000000001,9.0,3.0,0.0,0.0,143.0,5.0,11.0,0.0,7.0,99.0,43.0,30.0,10.0,16.0,17.0,2.0,0.0,0.0
2025-26,Portugal Liga I,308315.0,V Felix,23.4,2002-09-03 00:00:00,Guineabissau,179.0,Guimaraes,8.0,342.0,Midfielder,6.0352,1.0,0.0,0.0,0.0,107.0,1.0,11.0,0.0,1.0,62.0,31.0,7.0,2.0,15.0,11.0,3.0,0.0,0.0
2025-26,0,0.0,V Fernandez,0.0,0,0,0.0,Girona,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104.0
2024-25,0,0.0,V Fernandez,0.0,0,0,0.0,Mallorca,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137.0
2023-24,Italy Serie A,31473.0,V Fiorillo,56.1,1970-01-01 00:00:00,Italy,190.0,Salernitana,4.0,360.0,Goalkeeper,6.255,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
2025-26,Spain La Liga,46790.0,V Garcia,28.4,1997-09-16 00:00:00,Spain,180.0,Levante,10.0,363.0,Midfielder,6.154800000000001,3.0,2.0,0.0,0.0,117.0,4.0,7.0,1.0,7.0,47.0,24.0,16.0,8.0,5.0,6.0,0.0,0.0,0.0
2025-26,0,0.0,V Gebel,0.0,0,0,0.0,RB Leipzig,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0
2024-25,Germany Bundesliga,127631.0,V Gendrey,25.6,2000-06-21 00:00:00,France,179.0,Hoffenheim,22.0,1412.0,Defender,6.67977211,9.0,5.0,1.0,1.0,472.0,17.0,30.0,5.0,14.0,147.0,86.0,11.0,3.0,27.0,12.0,1.0,0.0,44801.0
2025-26,0,0.0,V Gendrey,0.0,0,0,0.0,Hoffenheim,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50874.0
2023-24,Italy Serie A,127631.0,V Gendrey,56.1,1970-01-01 00:00:00,France,179.0,Lecce,37.0,3052.0,Defender,6.985378160000001,12.0,5.0,2.0,3.0,1000.0,24.0,55.0,11.0,35.0,276.0,164.0,27.0,16.0,40.0,27.0,5.0,0.0,0.0
2024-25,Italy Serie A,127631.0,V Gendrey,25.6,2000-06-21 00:00:00,France,179.0,Lecce,2.0,180.0,Defender,5.805000000000001,2.0,0.0,0.0,0.0,38.0,2.0,2.0,1.0,2.0,9.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2024-25,Portugal Liga I,153290.0,V Gomez,25.8,2000-04-01 00:00:00,Spain,166.0,Braga,27.0,1907.0,Defender,6.87814764,9.0,3.0,0.0,2.0,1038.0,23.0,41.0,3.0,24.0,140.0,87.0,9.0,4.0,22.0,15.0,1.0,0.0,0.0
2025-26,Portugal Liga I,153290.0,V Gomez,25.8,2000-04-01 00:00:00,Spain,166.0,Braga,19.0,1321.0,Defender,6.6825,7.0,5.0,1.0,2.0,920.0,19.0,24.0,1.0,21.0,95.0,54.0,8.0,2.0,21.0,8.0,1.0,0.0,0.0
2025-26,Spain La Liga,355004.0,V Gomez,22.6,2003-06-26 00:00:00,Argentina,180.0,Real Betis,16.0,1106.0,Defender,6.7228,9.0,3.0,1.0,0.0,576.0,5.0,33.0,8.0,16.0,130.0,74.0,9.0,8.0,6.0,17.0,4.0,0.0,0.0
2024-25,Scotland Premier,14114.0,V Griffith,25.1,2000-12-12 00:00:00,Panama,174.0,St Johnstone,11.0,688.0,Midfielder,6.055272560000001,4.0,1.0,0.0,0.0,202.0,2.0,11.0,3.0,6.0,77.0,31.0,8.0,5.0,9.0,11.0,1.0,0.0,0.0
2023-24,Germany Bundesliga,26248.0,V Grifo,56.1,1970-01-01 00:00:00,Italy,180.0,Freiburg,32.0,2345.0,Midfielder,7.18059375,38.0,19.0,8.0,8.0,1137.0,56.0,31.0,1.0,15.0,179.0,82.0,51.0,23.0,16.0,13.0,3.0,0.0,0.0
2024-25,Germany Bundesliga,26248.0,V Grifo,32.8,1993-04-07 00:00:00,Italy,180.0,Freiburg,34.0,2453.0,Midfielder,7.36408776,44.0,29.0,8.0,11.0,1356.0,65.0,29.0,2.0,9.0,165.0,80.0,43.0,24.0,12.0,15.0,2.0,0.0,18832.0
2025-26,Germany Bundesliga,26248.0,V Grifo,32.8,1993-04-07 00:00:00,Italy,180.0,Freiburg,19.0,973.0,Midfielder,6.8675999999999995,13.0,6.0,6.0,1.0,462.0,27.0,4.0,1.0,4.0,43.0,24.0,9.0,8.0,7.0,6.0,0.0,0.0,21385.0
2023-24,Spain La Liga,18835.0,V Guaita,56.1,1970-01-01 00:00:00,Spain,190.0,Celta Vigo,27.0,2402.0,Goalkeeper,7.170999999999999,0.0,0.0,0.0,0.0,668.0,0.0,1.0,0.0,0.0,20.0,17.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0
2024-25,0,0.0,V Guaita,0.0,0,0,0.0,Celta Vigo,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47577.0
2025-26,England Premier,18979.0,V Gyokeres,27.6,1998-06-04 00:00:00,Sweden,189.0,Arsenal,21.0,1392.0,Attacker,6.2818,25.0,11.0,5.0,0.0,166.0,11.0,4.0,1.0,0.0,144.0,46.0,24.0,5.0,18.0,18.0,3.0,0.0,271540.0
2024-25,Portugal Liga I,18979.0,V Gyokeres,27.6,1998-06-04 00:00:00,Sweden,187.0,Sporting,33.0,2804.0,Attacker,8.23063627,111.0,80.0,39.0,7.0,679.0,62.0,8.0,3.0,5.0,363.0,180.0,125.0,60.0,77.0,24.0,4.0,0.0,0.0
2023-24,England League One,167134.0,V Harper,56.1,1970-01-01 00:00:00,Kenya,174.0,Exeter,31.0,1431.0,Defender,6.45466604,11.0,7.0,1.0,0.0,385.0,10.0,72.0,8.0,20.0,242.0,155.0,36.0,16.0,50.0,26.0,4.0,0.0,0.0
2024-25,England League One,167134.0,V Harper,25.3,2000-09-22 00:00:00,England,178.0,Exeter,22.0,1010.0,Defender,6.21,6.0,3.0,1.0,1.0,233.0,8.0,56.0,2.0,9.0,171.0,89.0,26.0,10.0,20.0,22.0,4.0,0.0,0.0
2025-26,England League Two,167134.0,V Harper,25.3,2000-09-22 00:00:00,England,178.0,Walsall,19.0,1484.0,Midfielder,6.6542,3.0,1.0,0.0,1.0,312.0,10.0,44.0,6.0,22.0,193.0,114.0,22.0,8.0,40.0,22.0,4.0,0.0,0.0
2025-26,0,0.0,V Hladky,0.0,0,0,0.0,Burnley,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13577.0
2023-24,England Championship,44994.0,V Hladky,56.1,1970-01-01 00:00:00,Czechia,192.0,Ipswich,46.0,4140.0,Goalkeeper,7.22567351,0.0,0.0,0.0,0.0,1659.0,0.0,2.0,0.0,1.0,26.0,22.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0
2025-26,0,0.0,V Iborra,0.0,0,0,0.0,Levante,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27913.0
2023-24,England Premier,25073.0,V Janelt,56.1,1970-01-01 00:00:00,Germany,184.0,Brentford,38.0,3072.0,Midfielder,7.1828945200000005,13.0,7.0,1.0,3.0,1306.0,37.0,63.0,9.0,36.0,233.0,133.0,15.0,8.0,28.0,27.0,8.0,0.0,0.0
2024-25,England Premier,25073.0,V Janelt,27.7,1998-05-10 00:00:00,Germany,184.0,Brentford,32.0,2267.0,Midfielder,6.7038125,11.0,4.0,1.0,3.0,1014.0,15.0,38.0,9.0,27.0,143.0,75.0,10.0,3.0,15.0,24.0,3.0,0.0,36638.0
2025-26,England Premier,25073.0,V Janelt,27.7,1998-05-10 00:00:00,Germany,184.0,Brentford,18.0,952.0,Midfielder,6.6048,6.0,2.0,0.0,4.0,576.0,16.0,21.0,6.0,22.0,91.0,49.0,8.0,3.0,8.0,11.0,4.0,0.0,40731.0
2024-25,Belgium Jupiler,183.0,V Janssen,31.6,1994-06-15 00:00:00,Netherlands,184.0,Antwerp,34.0,3015.0,Attacker,7.35019319,68.0,36.0,11.0,6.0,834.0,40.0,36.0,3.0,8.0,326.0,163.0,43.0,28.0,52.0,46.0,9.0,0.0,0.0
2025-26,Belgium Jupiler,183.0,V Janssen,31.6,1994-06-15 00:00:00,Netherlands,184.0,Antwerp,19.0,1719.0,Attacker,7.2306,33.0,15.0,6.0,4.0,386.0,15.0,18.0,4.0,2.0,192.0,91.0,23.0,10.0,36.0,21.0,3.0,0.0,0.0
2025-26,Netherlands Eredivisie,162687.0,V Jaros,24.5,2001-07-23 00:00:00,Czechia,190.0,Ajax,16.0,1440.0,Goalkeeper,7.5705,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
2024-25,0,0.0,V Jaros,0.0,0,0,0.0,Liverpool,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8549.0
2024-25,Netherlands Eredivisie,38752.0,V Jensen,26.0,2000-02-08 00:00:00,Denmark,175.0,Utrecht,29.0,1085.0,Midfielder,6.2879279,14.0,5.0,2.0,3.0,403.0,22.0,20.0,2.0,5.0,127.0,50.0,12.0,2.0,13.0,20.0,1.0,0.0,0.0
2025-26,Netherlands Eredivisie,38752.0,V Jensen,26.0,2000-02-08 00:00:00,Denmark,175.0,Utrecht,8.0,547.0,Midfielder,7.003,12.0,8.0,5.0,0.0,148.0,7.0,14.0,0.0,4.0,58.0,35.0,4.0,2.0,10.0,6.0,1.0,0.0,0.0
2023-24,England Championship,158700.0,V Johansson,56.1,1970-01-01 00:00:00,Sweden,186.0,Rotherham,45.0,3960.0,Goalkeeper,7.54534843,0.0,0.0,0.0,0.0,1580.0,2.0,2.0,0.0,0.0,25.0,22.0,1.0,1.0,8.0,1.0,4.0,0.0,0.0
2024-25,England Championship,158700.0,V Johansson,27.4,1998-09-14 00:00:00,Sweden,186.0,Stoke,46.0,4140.0,Goalkeeper,7.3980862400000005,0.0,0.0,0.0,0.0,1486.0,1.0,1.0,0.0,0.0,38.0,34.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0
2025-26,England Championship,158700.0,V Johansson,27.4,1998-09-14 00:00:00,Sweden,186.0,Stoke,24.0,2160.0,Goalkeeper,7.3225,0.0,0.0,0.0,1.0,884.0,3.0,2.0,0.0,0.0,27.0,25.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0
2023-24,Spain La Liga,762.0,V Junior,56.1,1970-01-01 00:00:00,Brazil,176.0,Real Madrid,26.0,1875.0,Attacker,7.16153816,62.0,39.0,15.0,5.0,623.0,32.0,18.0,0.0,1.0,311.0,138.0,160.0,65.0,54.0,24.0,7.0,0.0,0.0
2024-25,Spain La Liga,762.0,V Junior,25.5,2000-07-12 00:00:00,Brazil,176.0,Real Madrid,30.0,2259.0,Attacker,7.299599669999999,60.0,28.0,11.0,8.0,824.0,59.0,21.0,0.0,3.0,365.0,172.0,176.0,80.0,70.0,30.0,8.0,1.0,412927.0
2025-26,Spain La Liga,762.0,V Junior,25.5,2000-07-12 00:00:00,Brazil,176.0,Real Madrid,21.0,1588.0,Attacker,7.3528,44.0,24.0,5.0,5.0,657.0,39.0,20.0,0.0,1.0,235.0,115.0,120.0,52.0,43.0,19.0,4.0,0.0,468897.0
2025-26,England Championship,70336.0,V Kovacevic,27.8,1998-04-11 00:00:00,Bosnia And Herzegovina,192.0,Norwich,28.0,2520.0,Goalkeeper,7.055499999999999,0.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,24.0,23.0,3.0,3.0,6.0,0.0,4.0,0.0,0.0
2024-25,Portugal Liga I,70336.0,V Kovacevic,27.8,1998-04-11 00:00:00,Bosnia And Herzegovina,192.0,Sporting,6.0,540.0,Goalkeeper,6.0449994,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Italy Serie A,690.0,V Kovalenko,56.1,1970-01-01 00:00:00,Ukraine,182.0,Empoli,17.0,605.0,Midfielder,6.0194114999999995,6.0,4.0,1.0,1.0,234.0,8.0,5.0,2.0,1.0,65.0,25.0,9.0,2.0,10.0,7.0,1.0,0.0,0.0
2024-25,Spain La Liga,432476.0,V Krapyvtsov,20.6,2005-06-25 00:00:00,Ukraine,188.0,Girona,2.0,180.0,Goalkeeper,6.210000000000001,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Spain La Liga,432476.0,V Krapyvtsov,20.6,2005-06-25 00:00:00,Ukraine,188.0,Girona,2.0,136.0,Goalkeeper,6.48,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4052.0
2023-24,Italy Serie A,158710.0,V Kristiansen,56.1,1970-01-01 00:00:00,Denmark,181.0,Bologna,32.0,2312.0,Defender,7.00371875,4.0,2.0,0.0,3.0,1441.0,23.0,52.0,8.0,12.0,172.0,94.0,19.0,11.0,7.0,29.0,4.0,0.0,0.0
2024-25,England Premier,158710.0,V Kristiansen,23.1,2002-12-16 00:00:00,Denmark,181.0,Leicester,30.0,2490.0,Defender,6.79056633,3.0,0.0,0.0,1.0,1027.0,18.0,87.0,15.0,42.0,260.0,135.0,17.0,8.0,18.0,19.0,1.0,0.0,30531.0
2025-26,England Championship,158710.0,V Kristiansen,23.1,2002-12-16 00:00:00,Denmark,181.0,Leicester,4.0,136.0,Defender,5.967,0.0,0.0,0.0,0.0,72.0,1.0,6.0,0.0,0.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,Italy Serie A,25353.0,V Lazaro,56.1,1970-01-01 00:00:00,Austria,180.0,Torino,35.0,1988.0,Defender,6.7032,13.0,4.0,0.0,4.0,826.0,34.0,18.0,1.0,8.0,118.0,62.0,32.0,20.0,10.0,12.0,3.0,0.0,0.0
2024-25,Italy Serie A,25353.0,V Lazaro,29.8,1996-03-24 00:00:00,Austria,180.0,Torino,33.0,2317.0,Defender,6.574908199999999,10.0,2.0,0.0,6.0,915.0,33.0,26.0,5.0,11.0,167.0,69.0,34.0,14.0,13.0,30.0,6.0,0.0,38061.0
2025-26,Italy Serie A,25353.0,V Lazaro,29.8,1996-03-24 00:00:00,Austria,180.0,Torino,21.0,1594.0,Defender,6.9937000000000005,2.0,2.0,0.0,2.0,596.0,19.0,30.0,8.0,17.0,125.0,55.0,18.0,6.0,8.0,25.0,2.0,0.0,43220.0
2023-24,France Ligue 1,20625.0,V LeGoff,56.1,1970-01-01 00:00:00,France,177.0,Lorient,9.0,545.0,Defender,6.1999992,4.0,1.0,1.0,1.0,268.0,9.0,5.0,3.0,3.0,27.0,16.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0
2025-26,England Premier,889.0,V Lindelof,31.5,1994-07-17 00:00:00,Sweden,187.0,Aston Villa,11.0,600.0,Defender,6.1824,1.0,0.0,0.0,1.0,385.0,2.0,4.0,4.0,4.0,21.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-24,England Premier,889.0,V Lindelof,56.1,1970-01-01 00:00:00,Sweden,187.0,Man Utd,19.0,1331.0,Defender,6.456315739999999,6.0,4.0,1.0,1.0,876.0,8.0,15.0,9.0,12.0,85.0,35.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0
2024-25,England Premier,889.0,V Lindelof,31.5,1994-07-17 00:00:00,Sweden,187.0,Man Utd,16.0,693.0,Defender,6.13771376,0.0,0.0,0.0,0.0,380.0,3.0,7.0,4.0,8.0,50.0,25.0,0.0,0.0,1.0,8.0,1.0,0.0,146550.0
2024-25,0,0.0,V Livramento,0.0,0,0,0.0,Newcastle,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61063.0
2025-26,0,0.0,V Livramento,0.0,0,0,0.0,Newcastle,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67885.0
2024-25,Portugal Liga I,141861.0,V Lopes,26.4,1999-09-02 00:00:00,Cape Verde,185.0,AVS,24.0,1042.0,Attacker,6.30523048,21.0,11.0,2.0,2.0,310.0,11.0,16.0,0.0,6.0,203.0,94.0,74.0,32.0,36.0,19.0,6.0,0.0,0.0
2024-25,Portugal Liga I,10367.0,V Lopes,26.7,1999-05-07 00:00:00,Brazil,180.0,Santa Clara,33.0,2257.0,Attacker,6.84899919,38.0,18.0,8.0,1.0,419.0,21.0,45.0,3.0,14.0,339.0,155.0,72.0,35.0,33.0,44.0,8.0,0.0,0.0
2025-26,Portugal Liga I,10367.0,V Lopes,26.7,1999-05-07 00:00:00,Brazil,180.0,Santa Clara,16.0,1004.0,Attacker,6.7318,23.0,9.0,5.0,0.0,230.0,13.0,15.0,1.0,3.0,162.0,73.0,50.0,24.0,16.0,21.0,5.0,0.0,0.0
2023-24,Scotland Premier,78589.0,V Loturi,56.1,1970-01-01 00:00:00,Canada,183.0,Ross County,28.0,1774.0,Midfielder,6.46099986,11.0,5.0,1.0,0.0,717.0,6.0,29.0,8.0,24.0,235.0,96.0,36.0,21.0,25.0,35.0,8.0,0.0,0.0
2024-25,Scotland Premier,78589.0,V Loturi,24.7,2001-05-21 00:00:00,Canada,173.0,Ross County,11.0,315.0,Midfielder,5.796,0.0,0.0,0.0,0.0,114.0,3.0,7.0,2.0,1.0,43.0,15.0,7.0,3.0,2.0,4.0,2.0,0.0,0.0
2024-25,Portugal Liga I,96386.0,V Lystsov,30.5,1995-07-11 00:00:00,Russia,192.0,Boavista,8.0,474.0,Defender,6.12,1.0,1.0,1.0,0.0,142.0,1.0,18.0,5.0,8.0,56.0,33.0,2.0,0.0,3.0,7.0,2.0,0.0,0.0
2024-25,0,0.0,V Mannone,0.0,0,0,0.0,Lille,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.0
